1.256368158386600953e+03,1.256773933337678272e+03,1.256968605692391975e+03,1.257074042027287305e+03,1.257134384679392042e+03
2.029900534627883113e-01,2.082166269105196754e-01,1.379144992233334310e-01,1.536232589765413048e-01,1.646639087687706005e-01
2.689344556721885368e-03,2.966689538340182113e-03,1.255953368938982420e-03,1.539454799465994703e-03,1.833302207324176685e-03
