1.522721060045720606e+03,1.522995051084282068e+03,1.523244865008636680e+03,1.523373181985437668e+03,1.523535131366716314e+03
2.204302879554729810e-01,1.730412621223321734e-01,1.535703210265804974e-01,1.919356783182216419e-01,1.565861246977751919e-01
2.648501809828469628e-03,1.651505947802019104e-03,1.300541298070389011e-03,1.982982905215602450e-03,1.335771494384482491e-03
