1.177693583953213192e+03,1.177755772083735792e+03,1.177804101816158436e+03,1.177840585791701869e+03,1.177924132360524027e+03
1.700934652618499854e-01,1.720102311992572353e-01,1.587888337985471632e-01,1.472982541154682357e-01,1.752004470446537343e-01
2.014451433002416043e-03,2.059999762055679268e-03,1.626973383109261637e-03,1.492085474131783513e-03,2.110756423025205233e-03
